Solution of SBHB orbit

v_0 = 1.200000e+000, A = 0.500000, B = 0.500000, delta = 1.000000e-008

       t           rx             ry            vx             vy             2h
1.539545e+001 3.189041e-002 9.104206e-002 -6.748477e-001 -1.926554e+000 1.804344e-003
1.539715e+001 3.073334e-002 8.773887e-002 -6.904064e-001 -1.970972e+000 1.695263e-003
1.539874e+001 2.962102e-002 8.456341e-002 -7.061551e-001 -2.015932e+000 1.593166e-003
1.540024e+001 2.855170e-002 8.151072e-002 -7.220964e-001 -2.061442e+000 1.497584e-003
1.540164e+001 2.752371e-002 7.857601e-002 -7.382326e-001 -2.107508e+000 1.408082e-003
1.540297e+001 2.653542e-002 7.575464e-002 -7.545663e-001 -2.154139e+000 1.324254e-003
1.540421e+001 2.558527e-002 7.304214e-002 -7.710999e-001 -2.201340e+000 1.245722e-003
1.540539e+001 2.467175e-002 7.043421e-002 -7.878361e-001 -2.249119e+000 1.172135e-003
1.540649e+001 2.379340e-002 6.792671e-002 -8.047774e-001 -2.297484e+000 1.103165e-003
1.540753e+001 2.294884e-002 6.551564e-002 -8.219263e-001 -2.346441e+000 1.038508e-003
1.540851e+001 2.213671e-002 6.319716e-002 -8.392855e-001 -2.395999e+000 9.778787e-004
1.540943e+001 2.135572e-002 6.096759e-002 -8.568575e-001 -2.446165e+000 9.210140e-004
1.541030e+001 2.060463e-002 5.882337e-002 -8.746451e-001 -2.496946e+000 8.676670e-004
1.541111e+001 1.988224e-002 5.676108e-002 -8.926507e-001 -2.548350e+000 8.176083e-004
1.541188e+001 1.918740e-002 5.477745e-002 -9.108772e-001 -2.600384e+000 7.706241e-004
1.541261e+001 1.851901e-002 5.286932e-002 -9.293270e-001 -2.653056e+000 7.265149e-004
1.541330e+001 1.787601e-002 5.103368e-002 -9.480028e-001 -2.706373e+000 6.850950e-004
1.541394e+001 1.725739e-002 4.926761e-002 -9.669074e-001 -2.760343e+000 6.461910e-004
1.541455e+001 1.666215e-002 4.756834e-002 -9.860433e-001 -2.814973e+000 6.096416e-004
1.541513e+001 1.608938e-002 4.593317e-002 -1.005413e+000 -2.870272e+000 5.752959e-004
1.541567e+001 1.553817e-002 4.435956e-002 -1.025020e+000 -2.926246e+000 5.430135e-004
1.541618e+001 1.500765e-002 4.284502e-002 -1.044866e+000 -2.982904e+000 5.126632e-004
1.541667e+001 1.449700e-002 4.138721e-002 -1.064953e+000 -3.040252e+000 4.841225e-004
1.541712e+001 1.400542e-002 3.998385e-002 -1.085286e+000 -3.098299e+000 4.572772e-004
