The Belousov–Zhabotinsky reaction with modified midpoint method
dx / dt = 1 - (b + 1) * x + a * x ^ 2 * y
dy / dt = b * x - a * x ^ 2 * y
a = 1, b = 3, x_0 = 0, y_0 = 0, accuracy delta = 1e-10, H = 20

       t            x             y
5.770000e+000 3.731975e-001 3.896882e+000
5.780000e+000 3.737140e-001 3.902826e+000
5.790000e+000 3.742333e-001 3.908763e+000
5.800000e+000 3.747554e-001 3.914692e+000
5.810000e+000 3.752803e-001 3.920612e+000
5.820000e+000 3.758080e-001 3.926524e+000
5.830000e+000 3.763386e-001 3.932428e+000
5.840000e+000 3.768722e-001 3.938323e+000
5.850000e+000 3.774087e-001 3.944210e+000
5.860000e+000 3.779481e-001 3.950088e+000
5.870000e+000 3.784906e-001 3.955958e+000
5.880000e+000 3.790360e-001 3.961819e+000
5.890000e+000 3.795846e-001 3.967671e+000
5.900000e+000 3.801362e-001 3.973515e+000
5.910000e+000 3.806909e-001 3.979349e+000
5.920000e+000 3.812488e-001 3.985175e+000
5.930000e+000 3.818098e-001 3.990992e+000
5.940000e+000 3.823741e-001 3.996800e+000
5.950000e+000 3.829416e-001 4.002599e+000
5.960000e+000 3.835124e-001 4.008389e+000
5.970000e+000 3.840865e-001 4.014169e+000
5.980000e+000 3.846639e-001 4.019941e+000
5.990000e+000 3.852447e-001 4.025703e+000
6.000000e+000 3.858290e-001 4.031455e+000
6.010000e+000 3.864166e-001 4.037198e+000
6.020000e+000 3.870078e-001 4.042931e+000
6.030000e+000 3.876025e-001 4.048655e+000
6.040000e+000 3.882008e-001 4.054369e+000
6.050000e+000 3.888026e-001 4.060074e+000
6.060000e+000 3.894081e-001 4.065768e+000
6.070000e+000 3.900173e-001 4.071452e+000
6.080000e+000 3.906302e-001 4.077127e+000
6.090000e+000 3.912468e-001 4.082791e+000
6.100000e+000 3.918673e-001 4.088445e+000
6.110000e+000 3.924916e-001 4.094089e+000
6.120000e+000 3.931197e-001 4.099723e+000
6.130000e+000 3.937518e-001 4.105346e+000
6.140000e+000 3.943879e-001 4.110959e+000
6.150000e+000 3.950279e-001 4.116561e+000
6.160000e+000 3.956720e-001 4.122152e+000
6.170000e+000 3.963203e-001 4.127733e+000
6.180000e+000 3.969726e-001 4.133303e+000
6.190000e+000 3.976292e-001 4.138861e+000
6.200000e+000 3.982900e-001 4.144409e+000
6.210000e+000 3.989551e-001 4.149946e+000
6.220000e+000 3.996245e-001 4.155471e+000
6.230000e+000 4.002983e-001 4.160985e+000
6.240000e+000 4.009766e-001 4.166488e+000
6.250000e+000 4.016593e-001 4.171979e+000
6.260000e+000 4.023466e-001 4.177459e+000
6.270000e+000 4.030385e-001 4.182927e+000
6.280000e+000 4.037351e-001 4.188383e+000
6.290000e+000 4.044363e-001 4.193827e+000
6.300000e+000 4.051423e-001 4.199259e+000
6.310000e+000 4.058532e-001 4.204679e+000
6.320000e+000 4.065689e-001 4.210087e+000
6.330000e+000 4.072895e-001 4.215483e+000
6.340000e+000 4.080152e-001 4.220866e+000
6.350000e+000 4.087459e-001 4.226236e+000
6.360000e+000 4.094817e-001 4.231594e+000
6.370000e+000 4.102227e-001 4.236939e+000
6.380000e+000 4.109690e-001 4.242271e+000
6.390000e+000 4.117205e-001 4.247590e+000
6.400000e+000 4.124775e-001 4.252896e+000
6.410000e+000 4.132399e-001 4.258188e+000
6.420000e+000 4.140078e-001 4.263467e+000
6.430000e+000 4.147813e-001 4.268733e+000
6.440000e+000 4.155604e-001 4.273985e+000
6.450000e+000 4.163453e-001 4.279223e+000
6.460000e+000 4.171360e-001 4.284447e+000
6.470000e+000 4.179325e-001 4.289658e+000
6.480000e+000 4.187351e-001 4.294854e+000
6.490000e+000 4.195436e-001 4.300035e+000
6.500000e+000 4.203583e-001 4.305202e+000
6.510000e+000 4.211791e-001 4.310355e+000
6.520000e+000 4.220062e-001 4.315493e+000
6.530000e+000 4.228397e-001 4.320616e+000
6.540000e+000 4.236797e-001 4.325723e+000
6.550000e+000 4.245261e-001 4.330816e+000
6.560000e+000 4.253792e-001 4.335893e+000
6.570000e+000 4.262390e-001 4.340955e+000
6.580000e+000 4.271056e-001 4.346001e+000
6.590000e+000 4.279791e-001 4.351031e+000
6.600000e+000 4.288596e-001 4.356045e+000
6.610000e+000 4.297471e-001 4.361043e+000
6.620000e+000 4.306419e-001 4.366024e+000
6.630000e+000 4.315440e-001 4.370989e+000
6.640000e+000 4.324534e-001 4.375937e+000
6.650000e+000 4.333704e-001 4.380868e+000
6.660000e+000 4.342949e-001 4.385782e+000
6.670000e+000 4.352272e-001 4.390679e+000
6.680000e+000 4.361673e-001 4.395559e+000
6.690000e+000 4.371153e-001 4.400420e+000
6.700000e+000 4.380714e-001 4.405264e+000
6.710000e+000 4.390357e-001 4.410090e+000
6.720000e+000 4.400083e-001 4.414897e+000
6.730000e+000 4.409893e-001 4.419686e+000
6.740000e+000 4.419788e-001 4.424456e+000
6.750000e+000 4.429771e-001 4.429208e+000
6.760000e+000 4.439841e-001 4.433940e+000
6.770000e+000 4.450001e-001 4.438653e+000
6.780000e+000 4.460251e-001 4.443346e+000
6.790000e+000 4.470594e-001 4.448019e+000
6.800000e+000 4.481031e-001 4.452672e+000
6.810000e+000 4.491562e-001 4.457305e+000
6.820000e+000 4.502190e-001 4.461918e+000
6.830000e+000 4.512917e-001 4.466509e+000
6.840000e+000 4.523743e-001 4.471080e+000
6.850000e+000 4.534670e-001 4.475629e+000
6.860000e+000 4.545700e-001 4.480156e+000
6.870000e+000 4.556835e-001 4.484662e+000
6.880000e+000 4.568076e-001 4.489145e+000
6.890000e+000 4.579425e-001 4.493606e+000
6.900000e+000 4.590884e-001 4.498045e+000
6.910000e+000 4.602455e-001 4.502460e+000
6.920000e+000 4.614139e-001 4.506852e+000
6.930000e+000 4.625939e-001 4.511220e+000
6.940000e+000 4.637856e-001 4.515564e+000
6.950000e+000 4.649892e-001 4.519884e+000
6.960000e+000 4.662050e-001 4.524180e+000
6.970000e+000 4.674331e-001 4.528450e+000
6.980000e+000 4.686738e-001 4.532695e+000
6.990000e+000 4.699272e-001 4.536915e+000
7.000000e+000 4.711937e-001 4.541108e+000
7.010000e+000 4.724734e-001 4.545275e+000
7.020000e+000 4.737666e-001 4.549416e+000
7.030000e+000 4.750735e-001 4.553529e+000
7.040000e+000 4.763944e-001 4.557615e+000
7.050000e+000 4.777295e-001 4.561672e+000
7.060000e+000 4.790791e-001 4.565702e+000
7.070000e+000 4.804434e-001 4.569703e+000
7.080000e+000 4.818227e-001 4.573674e+000
7.090000e+000 4.832173e-001 4.577616e+000
7.100000e+000 4.846275e-001 4.581528e+000
7.110000e+000 4.860536e-001 4.585410e+000
7.120000e+000 4.874959e-001 4.589260e+000
7.130000e+000 4.889547e-001 4.593079e+000
7.140000e+000 4.904303e-001 4.596866e+000
7.150000e+000 4.919230e-001 4.600621e+000
7.160000e+000 4.934332e-001 4.604343e+000
7.170000e+000 4.949612e-001 4.608031e+000
7.180000e+000 4.965074e-001 4.611685e+000
7.190000e+000 4.980722e-001 4.615305e+000
7.200000e+000 4.996558e-001 4.618889e+000
7.210000e+000 5.012588e-001 4.622438e+000
7.220000e+000 5.028814e-001 4.625950e+000
7.230000e+000 5.045241e-001 4.629426e+000
7.240000e+000 5.061874e-001 4.632864e+000
7.250000e+000 5.078716e-001 4.636263e+000
7.260000e+000 5.095772e-001 4.639624e+000
7.270000e+000 5.113046e-001 4.642946e+000
7.280000e+000 5.130543e-001 4.646227e+000
7.290000e+000 5.148268e-001 4.649467e+000
7.300000e+000 5.166226e-001 4.652665e+000
7.310000e+000 5.184422e-001 4.655821e+000
7.320000e+000 5.202861e-001 4.658934e+000
7.330000e+000 5.221549e-001 4.662003e+000
7.340000e+000 5.240491e-001 4.665027e+000
7.350000e+000 5.259692e-001 4.668005e+000
7.360000e+000 5.279160e-001 4.670937e+000
7.370000e+000 5.298899e-001 4.673822e+000
7.380000e+000 5.318917e-001 4.676658e+000
7.390000e+000 5.339219e-001 4.679445e+000
7.400000e+000 5.359813e-001 4.682181e+000
7.410000e+000 5.380704e-001 4.684867e+000
7.420000e+000 5.401902e-001 4.687500e+000
7.430000e+000 5.423412e-001 4.690080e+000
7.440000e+000 5.445242e-001 4.692605e+000
7.450000e+000 5.467401e-001 4.695075e+000
7.460000e+000 5.489896e-001 4.697489e+000
7.470000e+000 5.512735e-001 4.699844e+000
7.480000e+000 5.535928e-001 4.702141e+000
7.490000e+000 5.559483e-001 4.704377e+000
7.500000e+000 5.583410e-001 4.706551e+000
7.510000e+000 5.607718e-001 4.708663e+000
7.520000e+000 5.632417e-001 4.710710e+000
7.530000e+000 5.657518e-001 4.712691e+000
7.540000e+000 5.683030e-001 4.714605e+000
7.550000e+000 5.708965e-001 4.716450e+000
7.560000e+000 5.735335e-001 4.718225e+000
7.570000e+000 5.762150e-001 4.719928e+000
7.580000e+000 5.789424e-001 4.721557e+000
7.590000e+000 5.817170e-001 4.723111e+000
7.600000e+000 5.845399e-001 4.724587e+000
7.610000e+000 5.874127e-001 4.725984e+000
7.620000e+000 5.903366e-001 4.727300e+000
7.630000e+000 5.933133e-001 4.728533e+000
7.640000e+000 5.963441e-001 4.729681e+000
7.650000e+000 5.994308e-001 4.730741e+000
7.660000e+000 6.025749e-001 4.731712e+000
7.670000e+000 6.057782e-001 4.732591e+000
7.680000e+000 6.090424e-001 4.733376e+000
7.690000e+000 6.123695e-001 4.734064e+000
7.700000e+000 6.157613e-001 4.734652e+000
7.710000e+000 6.192198e-001 4.735139e+000
7.720000e+000 6.227472e-001 4.735520e+000
7.730000e+000 6.263457e-001 4.735794e+000
7.740000e+000 6.300174e-001 4.735957e+000
7.750000e+000 6.337648e-001 4.736006e+000
7.760000e+000 6.375904e-001 4.735938e+000
7.770000e+000 6.414968e-001 4.735749e+000
7.780000e+000 6.454865e-001 4.735436e+000
7.790000e+000 6.495626e-001 4.734995e+000
7.800000e+000 6.537278e-001 4.734423e+000
7.810000e+000 6.579853e-001 4.733715e+000
7.820000e+000 6.623382e-001 4.732867e+000
7.830000e+000 6.667901e-001 4.731875e+000
7.840000e+000 6.713443e-001 4.730734e+000
7.850000e+000 6.760045e-001 4.729439e+000
7.860000e+000 6.807747e-001 4.727986e+000
7.870000e+000 6.856588e-001 4.726369e+000
7.880000e+000 6.906612e-001 4.724583e+000
7.890000e+000 6.957862e-001 4.722623e+000
7.900000e+000 7.010385e-001 4.720481e+000
7.910000e+000 7.064232e-001 4.718152e+000
7.920000e+000 7.119452e-001 4.715630e+000
7.930000e+000 7.176100e-001 4.712907e+000
7.940000e+000 7.234234e-001 4.709976e+000
7.950000e+000 7.293914e-001 4.706830e+000
7.960000e+000 7.355202e-001 4.703461e+000
7.970000e+000 7.418165e-001 4.699860e+000
7.980000e+000 7.482873e-001 4.696019e+000
7.990000e+000 7.549401e-001 4.691929e+000
8.000000e+000 7.617827e-001 4.687579e+000
8.010000e+000 7.688232e-001 4.682959e+000
8.020000e+000 7.760705e-001 4.678059e+000
8.030000e+000 7.835337e-001 4.672868e+000
8.040000e+000 7.912226e-001 4.667372e+000
8.050000e+000 7.991475e-001 4.661560e+000
8.060000e+000 8.073194e-001 4.655419e+000
8.070000e+000 8.157498e-001 4.648933e+000
8.080000e+000 8.244510e-001 4.642088e+000
8.090000e+000 8.334361e-001 4.634868e+000
8.100000e+000 8.427189e-001 4.627256e+000
8.110000e+000 8.523141e-001 4.619234e+000
8.120000e+000 8.622374e-001 4.610784e+000
8.130000e+000 8.725054e-001 4.601884e+000
8.140000e+000 8.831359e-001 4.592515e+000
8.150000e+000 8.941477e-001 4.582653e+000
8.160000e+000 9.055609e-001 4.572274e+000
8.170000e+000 9.173972e-001 4.561352e+000
8.180000e+000 9.296793e-001 4.549859e+000
8.190000e+000 9.424318e-001 4.537768e+000
8.200000e+000 9.556809e-001 4.525046e+000
8.210000e+000 9.694545e-001 4.511659e+000
8.220000e+000 9.837827e-001 4.497574e+000
8.230000e+000 9.986976e-001 4.482751e+000
8.240000e+000 1.014234e+000 4.467150e+000
8.250000e+000 1.030427e+000 4.450728e+000
8.260000e+000 1.047319e+000 4.433438e+000
8.270000e+000 1.064950e+000 4.415230e+000
8.280000e+000 1.083366e+000 4.396051e+000
8.290000e+000 1.102617e+000 4.375843e+000
8.300000e+000 1.122755e+000 4.354546e+000
8.310000e+000 1.143835e+000 4.332093e+000
8.320000e+000 1.165920e+000 4.308415e+000
8.330000e+000 1.189073e+000 4.283434e+000
8.340000e+000 1.213364e+000 4.257070e+000
8.350000e+000 1.238869e+000 4.229237e+000
8.360000e+000 1.265668e+000 4.199840e+000
8.370000e+000 1.293846e+000 4.168781e+000
8.380000e+000 1.323495e+000 4.135952e+000
8.390000e+000 1.354713e+000 4.101240e+000
8.400000e+000 1.387606e+000 4.064524e+000
8.410000e+000 1.422283e+000 4.025675e+000
8.420000e+000 1.458863e+000 3.984557e+000
8.430000e+000 1.497468e+000 3.941025e+000
8.440000e+000 1.538229e+000 3.894930e+000
8.450000e+000 1.581279e+000 3.846113e+000
8.460000e+000 1.626757e+000 3.794411e+000
8.470000e+000 1.674805e+000 3.739658e+000
8.480000e+000 1.725564e+000 3.681685e+000
8.490000e+000 1.779174e+000 3.620324e+000
8.500000e+000 1.835766e+000 3.555411e+000
8.510000e+000 1.895463e+000 3.486795e+000
8.520000e+000 1.958372e+000 3.414336e+000
8.530000e+000 2.024572e+000 3.337919e+000
8.540000e+000 2.094112e+000 3.257462e+000
8.550000e+000 2.167000e+000 3.172925e+000
8.560000e+000 2.243187e+000 3.084319e+000
8.570000e+000 2.322559e+000 2.991727e+000
8.580000e+000 2.404923e+000 2.895308e+000
8.590000e+000 2.489996e+000 2.795317e+000
8.600000e+000 2.577393e+000 2.692113e+000
8.610000e+000 2.666619e+000 2.586169e+000
8.620000e+000 2.757068e+000 2.478074e+000
8.630000e+000 2.848028e+000 2.368533e+000
8.640000e+000 2.938688e+000 2.258354e+000
8.650000e+000 3.028165e+000 2.148429e+000
8.660000e+000 3.115526e+000 2.039706e+000
8.670000e+000 3.199830e+000 1.933155e+000
8.680000e+000 3.280164e+000 1.829724e+000
8.690000e+000 3.355687e+000 1.730299e+000
8.700000e+000 3.425665e+000 1.635668e+000
8.710000e+000 3.489506e+000 1.546483e+000
8.720000e+000 3.546776e+000 1.463243e+000
8.730000e+000 3.597210e+000 1.386284e+000
8.740000e+000 3.640709e+000 1.315774e+000
8.750000e+000 3.677328e+000 1.251731e+000
8.760000e+000 3.707254e+000 1.194037e+000
8.770000e+000 3.730783e+000 1.142465e+000
8.780000e+000 3.748291e+000 1.096702e+000
8.790000e+000 3.760208e+000 1.056378e+000
8.800000e+000 3.766997e+000 1.021086e+000
8.810000e+000 3.769132e+000 9.904020e-001
8.820000e+000 3.767082e+000 9.639022e-001
8.830000e+000 3.761300e+000 9.411748e-001
8.840000e+000 3.752214e+000 9.218281e-001
8.850000e+000 3.740222e+000 9.054966e-001
8.860000e+000 3.725688e+000 8.918436e-001
8.870000e+000 3.708944e+000 8.805629e-001
8.880000e+000 3.690285e+000 8.713786e-001
8.890000e+000 3.669978e+000 8.640438e-001
8.900000e+000 3.648258e+000 8.583390e-001
8.910000e+000 3.625332e+000 8.540701e-001
8.920000e+000 3.601383e+000 8.510660e-001
8.930000e+000 3.576571e+000 8.491765e-001
8.940000e+000 3.551036e+000 8.482698e-001
8.950000e+000 3.524900e+000 8.482308e-001
8.960000e+000 3.498269e+000 8.489587e-001
8.970000e+000 3.471235e+000 8.503656e-001
8.980000e+000 3.443880e+000 8.523749e-001
8.990000e+000 3.416273e+000 8.549195e-001
9.000000e+000 3.388474e+000 8.579411e-001
9.010000e+000 3.360537e+000 8.613887e-001
9.020000e+000 3.332507e+000 8.652178e-001
9.030000e+000 3.304424e+000 8.693894e-001
9.040000e+000 3.276322e+000 8.738694e-001
9.050000e+000 3.248232e+000 8.786281e-001
9.060000e+000 3.220178e+000 8.836394e-001
9.070000e+000 3.192184e+000 8.888803e-001
9.080000e+000 3.164268e+000 8.943307e-001
9.090000e+000 3.136448e+000 8.999730e-001
9.100000e+000 3.108738e+000 9.057914e-001
9.110000e+000 3.081151e+000 9.117723e-001
9.120000e+000 3.053698e+000 9.179035e-001
9.130000e+000 3.026387e+000 9.241744e-001
9.140000e+000 2.999227e+000 9.305753e-001
9.150000e+000 2.972224e+000 9.370980e-001
9.160000e+000 2.945385e+000 9.437350e-001
9.170000e+000 2.918714e+000 9.504795e-001
9.180000e+000 2.892216e+000 9.573257e-001
9.190000e+000 2.865894e+000 9.642684e-001
9.200000e+000 2.839750e+000 9.713027e-001
9.210000e+000 2.813788e+000 9.784246e-001
9.220000e+000 2.788008e+000 9.856302e-001
9.230000e+000 2.762414e+000 9.929162e-001
9.240000e+000 2.737005e+000 1.000279e+000
9.250000e+000 2.711782e+000 1.007717e+000
9.260000e+000 2.686747e+000 1.015227e+000
9.270000e+000 2.661898e+000 1.022807e+000
9.280000e+000 2.637238e+000 1.030455e+000
9.290000e+000 2.612764e+000 1.038169e+000
9.300000e+000 2.588478e+000 1.045947e+000
9.310000e+000 2.564378e+000 1.053788e+000
9.320000e+000 2.540465e+000 1.061690e+000
9.330000e+000 2.516736e+000 1.069653e+000
9.340000e+000 2.493193e+000 1.077675e+000
9.350000e+000 2.469833e+000 1.085755e+000
9.360000e+000 2.446657e+000 1.093891e+000
9.370000e+000 2.423662e+000 1.102084e+000
9.380000e+000 2.400848e+000 1.110332e+000
9.390000e+000 2.378215e+000 1.118635e+000
9.400000e+000 2.355760e+000 1.126991e+000
9.410000e+000 2.333482e+000 1.135401e+000
9.420000e+000 2.311381e+000 1.143862e+000
9.430000e+000 2.289456e+000 1.152376e+000
9.440000e+000 2.267704e+000 1.160940e+000
9.450000e+000 2.246126e+000 1.169555e+000
9.460000e+000 2.224719e+000 1.178220e+000
9.470000e+000 2.203482e+000 1.186935e+000
9.480000e+000 2.182414e+000 1.195699e+000
9.490000e+000 2.161515e+000 1.204511e+000
9.500000e+000 2.140782e+000 1.213371e+000
9.510000e+000 2.120214e+000 1.222279e+000
9.520000e+000 2.099811e+000 1.231234e+000
9.530000e+000 2.079570e+000 1.240236e+000
9.540000e+000 2.059491e+000 1.249284e+000
9.550000e+000 2.039573e+000 1.258378e+000
9.560000e+000 2.019813e+000 1.267517e+000
9.570000e+000 2.000212e+000 1.276700e+000
9.580000e+000 1.980768e+000 1.285929e+000
9.590000e+000 1.961480e+000 1.295201e+000
9.600000e+000 1.942346e+000 1.304517e+000
9.610000e+000 1.923366e+000 1.313876e+000
9.620000e+000 1.904538e+000 1.323277e+000
9.630000e+000 1.885861e+000 1.332721e+000
9.640000e+000 1.867334e+000 1.342206e+000
9.650000e+000 1.848957e+000 1.351732e+000
9.660000e+000 1.830728e+000 1.361299e+000
9.670000e+000 1.812645e+000 1.370907e+000
9.680000e+000 1.794709e+000 1.380554e+000
9.690000e+000 1.776918e+000 1.390240e+000
9.700000e+000 1.759271e+000 1.399964e+000
9.710000e+000 1.741768e+000 1.409727e+000
9.720000e+000 1.724406e+000 1.419527e+000
9.730000e+000 1.707186e+000 1.429364e+000
9.740000e+000 1.690107e+000 1.439238e+000
9.750000e+000 1.673167e+000 1.449147e+000
9.760000e+000 1.656366e+000 1.459091e+000
9.770000e+000 1.639703e+000 1.469070e+000
9.780000e+000 1.623177e+000 1.479083e+000
9.790000e+000 1.606788e+000 1.489129e+000
9.800000e+000 1.590534e+000 1.499208e+000
9.810000e+000 1.574416e+000 1.509318e+000
9.820000e+000 1.558432e+000 1.519460e+000
9.830000e+000 1.542581e+000 1.529633e+000
9.840000e+000 1.526863e+000 1.539835e+000
9.850000e+000 1.511278e+000 1.550066e+000
9.860000e+000 1.495824e+000 1.560326e+000
9.870000e+000 1.480501e+000 1.570613e+000
9.880000e+000 1.465309e+000 1.580928e+000
9.890000e+000 1.450247e+000 1.591268e+000
9.900000e+000 1.435314e+000 1.601634e+000
9.910000e+000 1.420510e+000 1.612024e+000
9.920000e+000 1.405834e+000 1.622438e+000
9.930000e+000 1.391286e+000 1.632874e+000
9.940000e+000 1.376866e+000 1.643333e+000
9.950000e+000 1.362572e+000 1.653813e+000
9.960000e+000 1.348405e+000 1.664313e+000
9.970000e+000 1.334364e+000 1.674833e+000
9.980000e+000 1.320448e+000 1.685371e+000
9.990000e+000 1.306658e+000 1.695927e+000
1.000000e+001 1.292992e+000 1.706499e+000
1.001000e+001 1.279451e+000 1.717087e+000
1.002000e+001 1.266035e+000 1.727690e+000
1.003000e+001 1.252742e+000 1.738308e+000
1.004000e+001 1.239572e+000 1.748938e+000
1.005000e+001 1.226526e+000 1.759580e+000
1.006000e+001 1.213602e+000 1.770233e+000
1.007000e+001 1.200801e+000 1.780896e+000
1.008000e+001 1.188122e+000 1.791569e+000
1.009000e+001 1.175566e+000 1.802250e+000
1.010000e+001 1.163130e+000 1.812937e+000
1.011000e+001 1.150817e+000 1.823631e+000
1.012000e+001 1.138624e+000 1.834331e+000
1.013000e+001 1.126552e+000 1.845034e+000
1.014000e+001 1.114601e+000 1.855741e+000
1.015000e+001 1.102771e+000 1.866450e+000
1.016000e+001 1.091060e+000 1.877160e+000
1.017000e+001 1.079470e+000 1.887870e+000
1.018000e+001 1.067999e+000 1.898580e+000
1.019000e+001 1.056648e+000 1.909288e+000
1.020000e+001 1.045416e+000 1.919993e+000
1.021000e+001 1.034302e+000 1.930694e+000
1.022000e+001 1.023308e+000 1.941391e+000
1.023000e+001 1.012432e+000 1.952082e+000
1.024000e+001 1.001674e+000 1.962766e+000
1.025000e+001 9.910348e-001 1.973442e+000
1.026000e+001 9.805129e-001 1.984110e+000
1.027000e+001 9.701085e-001 1.994768e+000
1.028000e+001 9.598213e-001 2.005416e+000
1.029000e+001 9.496510e-001 2.016052e+000
1.030000e+001 9.395975e-001 2.026676e+000
1.031000e+001 9.296604e-001 2.037287e+000
1.032000e+001 9.198393e-001 2.047883e+000
1.033000e+001 9.101341e-001 2.058464e+000
1.034000e+001 9.005444e-001 2.069030e+000
1.035000e+001 8.910699e-001 2.079578e+000
1.036000e+001 8.817102e-001 2.090109e+000
1.037000e+001 8.724650e-001 2.100621e+000
1.038000e+001 8.633339e-001 2.111114e+000
1.039000e+001 8.543166e-001 2.121586e+000
1.040000e+001 8.454128e-001 2.132038e+000
1.041000e+001 8.366219e-001 2.142467e+000
1.042000e+001 8.279436e-001 2.152875e+000
1.043000e+001 8.193775e-001 2.163259e+000
1.044000e+001 8.109232e-001 2.173619e+000
1.045000e+001 8.025801e-001 2.183954e+000
1.046000e+001 7.943479e-001 2.194264e+000
1.047000e+001 7.862260e-001 2.204548e+000
1.048000e+001 7.782139e-001 2.214805e+000
1.049000e+001 7.703112e-001 2.225035e+000
1.050000e+001 7.625174e-001 2.235238e+000
1.051000e+001 7.548318e-001 2.245411e+000
1.052000e+001 7.472539e-001 2.255556e+000
1.053000e+001 7.397832e-001 2.265671e+000
1.054000e+001 7.324190e-001 2.275756e+000
1.055000e+001 7.251608e-001 2.285811e+000
