Gradient descent of Schechter
-4.885668e+000 9.712929e+000 -1.488358e+000 6.068660e+002
-4.885498e+000 9.713210e+000 -1.488355e+000 6.068649e+002
-4.885326e+000 9.713491e+000 -1.488351e+000 6.068638e+002
-4.885155e+000 9.713773e+000 -1.488347e+000 6.068628e+002
-4.884984e+000 9.714055e+000 -1.488343e+000 6.068617e+002
-4.884812e+000 9.714337e+000 -1.488339e+000 6.068606e+002
-4.884640e+000 9.714620e+000 -1.488336e+000 6.068595e+002
-4.884468e+000 9.714903e+000 -1.488332e+000 6.068584e+002
-4.884295e+000 9.715186e+000 -1.488328e+000 6.068573e+002
-4.884122e+000 9.715469e+000 -1.488325e+000 6.068562e+002
-4.883949e+000 9.715754e+000 -1.488321e+000 6.068551e+002
-4.883775e+000 9.716038e+000 -1.488317e+000 6.068540e+002
-4.883602e+000 9.716322e+000 -1.488314e+000 6.068529e+002
-4.883428e+000 9.716607e+000 -1.488310e+000 6.068517e+002
-4.883254e+000 9.716892e+000 -1.488306e+000 6.068506e+002
-4.883079e+000 9.717177e+000 -1.488303e+000 6.068495e+002
-4.882905e+000 9.717463e+000 -1.488299e+000 6.068484e+002
-4.882730e+000 9.717750e+000 -1.488296e+000 6.068473e+002
-4.882555e+000 9.718037e+000 -1.488292e+000 6.068461e+002
-4.882379e+000 9.718324e+000 -1.488289e+000 6.068450e+002
-4.882203e+000 9.718611e+000 -1.488286e+000 6.068439e+002
-4.882027e+000 9.718898e+000 -1.488282e+000 6.068428e+002
-4.881851e+000 9.719186e+000 -1.488279e+000 6.068416e+002
-4.881675e+000 9.719474e+000 -1.488276e+000 6.068405e+002
-4.881498e+000 9.719763e+000 -1.488273e+000 6.068393e+002
-4.881321e+000 9.720052e+000 -1.488270e+000 6.068381e+002
-4.881144e+000 9.720341e+000 -1.488267e+000 6.068370e+002
-4.880966e+000 9.720631e+000 -1.488264e+000 6.068359e+002
-4.880788e+000 9.720921e+000 -1.488261e+000 6.068347e+002
-4.880610e+000 9.721210e+000 -1.488258e+000 6.068336e+002
-4.880432e+000 9.721501e+000 -1.488255e+000 6.068323e+002
-4.880253e+000 9.721792e+000 -1.488252e+000 6.068312e+002
-4.880074e+000 9.722083e+000 -1.488249e+000 6.068300e+002
-4.879895e+000 9.722375e+000 -1.488246e+000 6.068289e+002
-4.879715e+000 9.722667e+000 -1.488244e+000 6.068277e+002
-4.879536e+000 9.722959e+000 -1.488241e+000 6.068265e+002
-4.879356e+000 9.723251e+000 -1.488238e+000 6.068253e+002
-4.879176e+000 9.723544e+000 -1.488235e+000 6.068242e+002
-4.878995e+000 9.723838e+000 -1.488233e+000 6.068229e+002
-4.878814e+000 9.724132e+000 -1.488230e+000 6.068218e+002
-4.878633e+000 9.724425e+000 -1.488228e+000 6.068206e+002
-4.878452e+000 9.724720e+000 -1.488225e+000 6.068194e+002
-4.878270e+000 9.725015e+000 -1.488223e+000 6.068182e+002
-4.878088e+000 9.725309e+000 -1.488220e+000 6.068170e+002
-4.877906e+000 9.725605e+000 -1.488218e+000 6.068158e+002
-4.877724e+000 9.725901e+000 -1.488215e+000 6.068146e+002
-4.877541e+000 9.726196e+000 -1.488213e+000 6.068134e+002
-4.877358e+000 9.726493e+000 -1.488211e+000 6.068122e+002
-4.877175e+000 9.726789e+000 -1.488209e+000 6.068110e+002
-4.876991e+000 9.727087e+000 -1.488206e+000 6.068098e+002
-4.876808e+000 9.727385e+000 -1.488204e+000 6.068085e+002
-4.876624e+000 9.727682e+000 -1.488202e+000 6.068073e+002
-4.876439e+000 9.727981e+000 -1.488200e+000 6.068060e+002
-4.876255e+000 9.728279e+000 -1.488198e+000 6.068048e+002
-4.876070e+000 9.728579e+000 -1.488196e+000 6.068036e+002
-4.875884e+000 9.728878e+000 -1.488194e+000 6.068023e+002
-4.875699e+000 9.729177e+000 -1.488192e+000 6.068011e+002
-4.875513e+000 9.729478e+000 -1.488190e+000 6.067998e+002
-4.875327e+000 9.729778e+000 -1.488188e+000 6.067986e+002
-4.875140e+000 9.730079e+000 -1.488186e+000 6.067973e+002
-4.874954e+000 9.730380e+000 -1.488185e+000 6.067961e+002
-4.874767e+000 9.730681e+000 -1.488183e+000 6.067949e+002
-4.874579e+000 9.730983e+000 -1.488181e+000 6.067935e+002
-4.874392e+000 9.731285e+000 -1.488180e+000 6.067923e+002
-4.874204e+000 9.731587e+000 -1.488178e+000 6.067910e+002
-4.874016e+000 9.731891e+000 -1.488176e+000 6.067898e+002
-4.873828e+000 9.732194e+000 -1.488175e+000 6.067885e+002
-4.873640e+000 9.732497e+000 -1.488173e+000 6.067872e+002
-4.873451e+000 9.732801e+000 -1.488172e+000 6.067859e+002
-4.873261e+000 9.733106e+000 -1.488171e+000 6.067846e+002
-4.873072e+000 9.733411e+000 -1.488169e+000 6.067834e+002
-4.872882e+000 9.733716e+000 -1.488168e+000 6.067820e+002
-4.872692e+000 9.734021e+000 -1.488167e+000 6.067808e+002
-4.872501e+000 9.734327e+000 -1.488165e+000 6.067795e+002
-4.872310e+000 9.734633e+000 -1.488164e+000 6.067781e+002
-4.872119e+000 9.734941e+000 -1.488163e+000 6.067769e+002
-4.871928e+000 9.735248e+000 -1.488162e+000 6.067756e+002
-4.871736e+000 9.735555e+000 -1.488161e+000 6.067742e+002
-4.871544e+000 9.735863e+000 -1.488160e+000 6.067729e+002
-4.871352e+000 9.736171e+000 -1.488159e+000 6.067715e+002
-4.871159e+000 9.736480e+000 -1.488158e+000 6.067703e+002
-4.870966e+000 9.736789e+000 -1.488157e+000 6.067689e+002
-4.870773e+000 9.737099e+000 -1.488156e+000 6.067676e+002
-4.870580e+000 9.737409e+000 -1.488156e+000 6.067663e+002
-4.870386e+000 9.737719e+000 -1.488155e+000 6.067649e+002
-4.870192e+000 9.738029e+000 -1.488154e+000 6.067636e+002
-4.869997e+000 9.738340e+000 -1.488153e+000 6.067623e+002
-4.869802e+000 9.738652e+000 -1.488153e+000 6.067609e+002
-4.869607e+000 9.738964e+000 -1.488152e+000 6.067596e+002
-4.869412e+000 9.739276e+000 -1.488152e+000 6.067582e+002
-4.869216e+000 9.739589e+000 -1.488151e+000 6.067568e+002
-4.869020e+000 9.739902e+000 -1.488151e+000 6.067555e+002
-4.868824e+000 9.740215e+000 -1.488150e+000 6.067541e+002
-4.868628e+000 9.740529e+000 -1.488150e+000 6.067527e+002
-4.868431e+000 9.740843e+000 -1.488150e+000 6.067513e+002
-4.868233e+000 9.741158e+000 -1.488149e+000 6.067500e+002
-4.868036e+000 9.741472e+000 -1.488149e+000 6.067486e+002
-4.867838e+000 9.741788e+000 -1.488149e+000 6.067472e+002
-4.867640e+000 9.742104e+000 -1.488149e+000 6.067458e+002
-4.867441e+000 9.742419e+000 -1.488149e+000 6.067444e+002
-4.867242e+000 9.742736e+000 -1.488149e+000 6.067430e+002
-4.867043e+000 9.743052e+000 -1.488149e+000 6.067416e+002
-4.866844e+000 9.743370e+000 -1.488149e+000 6.067402e+002
-4.866644e+000 9.743688e+000 -1.488149e+000 6.067388e+002
-4.866444e+000 9.744006e+000 -1.488149e+000 6.067374e+002
-4.866244e+000 9.744325e+000 -1.488149e+000 6.067360e+002
-4.866043e+000 9.744643e+000 -1.488149e+000 6.067346e+002
-4.865842e+000 9.744963e+000 -1.488150e+000 6.067332e+002
-4.865641e+000 9.745282e+000 -1.488150e+000 6.067317e+002
-4.865439e+000 9.745603e+000 -1.488150e+000 6.067303e+002
-4.865237e+000 9.745923e+000 -1.488151e+000 6.067289e+002
-4.865035e+000 9.746244e+000 -1.488151e+000 6.067274e+002
-4.864832e+000 9.746566e+000 -1.488152e+000 6.067260e+002
-4.864629e+000 9.746887e+000 -1.488153e+000 6.067245e+002
-4.864425e+000 9.747210e+000 -1.488153e+000 6.067231e+002
-4.864222e+000 9.747532e+000 -1.488154e+000 6.067216e+002
-4.864017e+000 9.747855e+000 -1.488155e+000 6.067202e+002
-4.863813e+000 9.748178e+000 -1.488155e+000 6.067187e+002
-4.863608e+000 9.748503e+000 -1.488156e+000 6.067172e+002
-4.863403e+000 9.748827e+000 -1.488157e+000 6.067158e+002
-4.863198e+000 9.749151e+000 -1.488158e+000 6.067142e+002
-4.862992e+000 9.749476e+000 -1.488159e+000 6.067128e+002
-4.862786e+000 9.749802e+000 -1.488160e+000 6.067113e+002
-4.862580e+000 9.750128e+000 -1.488161e+000 6.067098e+002
-4.862373e+000 9.750454e+000 -1.488162e+000 6.067083e+002
-4.862166e+000 9.750781e+000 -1.488163e+000 6.067068e+002
-4.861959e+000 9.751108e+000 -1.488165e+000 6.067053e+002
-4.861751e+000 9.751436e+000 -1.488166e+000 6.067038e+002
-4.861542e+000 9.751764e+000 -1.488167e+000 6.067023e+002
-4.861334e+000 9.752092e+000 -1.488169e+000 6.067008e+002
-4.861125e+000 9.752421e+000 -1.488171e+000 6.066993e+002
-4.860916e+000 9.752750e+000 -1.488172e+000 6.066978e+002
-4.860706e+000 9.753080e+000 -1.488174e+000 6.066962e+002
-4.860497e+000 9.753410e+000 -1.488176e+000 6.066947e+002
-4.860286e+000 9.753741e+000 -1.488177e+000 6.066931e+002
-4.860075e+000 9.754072e+000 -1.488179e+000 6.066916e+002
-4.859865e+000 9.754403e+000 -1.488181e+000 6.066901e+002
-4.859653e+000 9.754735e+000 -1.488183e+000 6.066885e+002
-4.859442e+000 9.755068e+000 -1.488185e+000 6.066870e+002
-4.859230e+000 9.755401e+000 -1.488187e+000 6.066854e+002
-4.859017e+000 9.755734e+000 -1.488189e+000 6.066838e+002
-4.858805e+000 9.756068e+000 -1.488191e+000 6.066823e+002
-4.858592e+000 9.756402e+000 -1.488193e+000 6.066807e+002
-4.858378e+000 9.756737e+000 -1.488195e+000 6.066791e+002
-4.858164e+000 9.757071e+000 -1.488198e+000 6.066776e+002
-4.857950e+000 9.757407e+000 -1.488200e+000 6.066760e+002
-4.857735e+000 9.757743e+000 -1.488202e+000 6.066744e+002
-4.857520e+000 9.758080e+000 -1.488205e+000 6.066727e+002
-4.857305e+000 9.758416e+000 -1.488207e+000 6.066712e+002
-4.857090e+000 9.758754e+000 -1.488210e+000 6.066696e+002
-4.856874e+000 9.759091e+000 -1.488213e+000 6.066680e+002
-4.856657e+000 9.759430e+000 -1.488215e+000 6.066664e+002
-4.856440e+000 9.759768e+000 -1.488218e+000 6.066647e+002
-4.856223e+000 9.760108e+000 -1.488221e+000 6.066631e+002
-4.856006e+000 9.760448e+000 -1.488224e+000 6.066614e+002
-4.855788e+000 9.760788e+000 -1.488227e+000 6.066599e+002
-4.855569e+000 9.761128e+000 -1.488230e+000 6.066582e+002
-4.855351e+000 9.761469e+000 -1.488233e+000 6.066566e+002
-4.855132e+000 9.761810e+000 -1.488236e+000 6.066549e+002
-4.854913e+000 9.762153e+000 -1.488239e+000 6.066533e+002
-4.854693e+000 9.762495e+000 -1.488243e+000 6.066516e+002
-4.854473e+000 9.762838e+000 -1.488246e+000 6.066500e+002
-4.854252e+000 9.763182e+000 -1.488249e+000 6.066483e+002
-4.854031e+000 9.763526e+000 -1.488253e+000 6.066466e+002
-4.853809e+000 9.763870e+000 -1.488257e+000 6.066450e+002
-4.853588e+000 9.764215e+000 -1.488260e+000 6.066432e+002
-4.853365e+000 9.764560e+000 -1.488264e+000 6.066416e+002
-4.853143e+000 9.764905e+000 -1.488268e+000 6.066399e+002
-4.852920e+000 9.765251e+000 -1.488271e+000 6.066382e+002
-4.852697e+000 9.765598e+000 -1.488275e+000 6.066365e+002
-4.852473e+000 9.765945e+000 -1.488279e+000 6.066348e+002
-4.852249e+000 9.766293e+000 -1.488283e+000 6.066331e+002
-4.852025e+000 9.766641e+000 -1.488287e+000 6.066313e+002
-4.851800e+000 9.766989e+000 -1.488291e+000 6.066296e+002
-4.851575e+000 9.767338e+000 -1.488295e+000 6.066279e+002
-4.851349e+000 9.767687e+000 -1.488300e+000 6.066262e+002
-4.851123e+000 9.768037e+000 -1.488304e+000 6.066245e+002
-4.850897e+000 9.768387e+000 -1.488308e+000 6.066227e+002
-4.850670e+000 9.768738e+000 -1.488313e+000 6.066210e+002
-4.850443e+000 9.769090e+000 -1.488317e+000 6.066192e+002
-4.850216e+000 9.769442e+000 -1.488322e+000 6.066174e+002
-4.849988e+000 9.769794e+000 -1.488327e+000 6.066157e+002
-4.849760e+000 9.770147e+000 -1.488332e+000 6.066139e+002
-4.849531e+000 9.770501e+000 -1.488336e+000 6.066121e+002
-4.849301e+000 9.770855e+000 -1.488341e+000 6.066104e+002
-4.849072e+000 9.771210e+000 -1.488346e+000 6.066086e+002
-4.848841e+000 9.771564e+000 -1.488351e+000 6.066068e+002
-4.848610e+000 9.771920e+000 -1.488356e+000 6.066050e+002
-4.848380e+000 9.772276e+000 -1.488361e+000 6.066032e+002
-4.848148e+000 9.772633e+000 -1.488367e+000 6.066014e+002
-4.847917e+000 9.772989e+000 -1.488372e+000 6.065996e+002
-4.847684e+000 9.773347e+000 -1.488378e+000 6.065978e+002
-4.847452e+000 9.773705e+000 -1.488383e+000 6.065959e+002
-4.847219e+000 9.774063e+000 -1.488389e+000 6.065941e+002
-4.846985e+000 9.774422e+000 -1.488394e+000 6.065923e+002
-4.846751e+000 9.774781e+000 -1.488400e+000 6.065904e+002
-4.846517e+000 9.775142e+000 -1.488406e+000 6.065886e+002
-4.846282e+000 9.775502e+000 -1.488411e+000 6.065867e+002
-4.846047e+000 9.775864e+000 -1.488417e+000 6.065848e+002
-4.845812e+000 9.776225e+000 -1.488423e+000 6.065830e+002
-4.845576e+000 9.776587e+000 -1.488429e+000 6.065811e+002
-4.845339e+000 9.776950e+000 -1.488436e+000 6.065793e+002
-4.845103e+000 9.777313e+000 -1.488442e+000 6.065774e+002
-4.844865e+000 9.777677e+000 -1.488448e+000 6.065755e+002
-4.844628e+000 9.778041e+000 -1.488454e+000 6.065735e+002
-4.844389e+000 9.778405e+000 -1.488461e+000 6.065717e+002
-4.844151e+000 9.778770e+000 -1.488467e+000 6.065698e+002
-4.843912e+000 9.779136e+000 -1.488474e+000 6.065679e+002
-4.843673e+000 9.779502e+000 -1.488481e+000 6.065660e+002
-4.843433e+000 9.779869e+000 -1.488488e+000 6.065641e+002
-4.843193e+000 9.780236e+000 -1.488494e+000 6.065621e+002
-4.842952e+000 9.780604e+000 -1.488501e+000 6.065602e+002
-4.842710e+000 9.780972e+000 -1.488508e+000 6.065583e+002
-4.842469e+000 9.781342e+000 -1.488515e+000 6.065563e+002
-4.842227e+000 9.781711e+000 -1.488523e+000 6.065544e+002
-4.841984e+000 9.782081e+000 -1.488530e+000 6.065524e+002
-4.841741e+000 9.782452e+000 -1.488537e+000 6.065504e+002
-4.841497e+000 9.782823e+000 -1.488545e+000 6.065485e+002
-4.841253e+000 9.783195e+000 -1.488552e+000 6.065465e+002
-4.841009e+000 9.783566e+000 -1.488560e+000 6.065445e+002
-4.840764e+000 9.783939e+000 -1.488567e+000 6.065425e+002
-4.840519e+000 9.784312e+000 -1.488575e+000 6.065405e+002
-4.840273e+000 9.784686e+000 -1.488583e+000 6.065385e+002
-4.840027e+000 9.785061e+000 -1.488591e+000 6.065365e+002
-4.839781e+000 9.785436e+000 -1.488599e+000 6.065345e+002
-4.839534e+000 9.785811e+000 -1.488607e+000 6.065325e+002
-4.839286e+000 9.786187e+000 -1.488615e+000 6.065304e+002
-4.839038e+000 9.786564e+000 -1.488624e+000 6.065284e+002
-4.838790e+000 9.786941e+000 -1.488632e+000 6.065264e+002
-4.838541e+000 9.787318e+000 -1.488641e+000 6.065243e+002
-4.838292e+000 9.787697e+000 -1.488649e+000 6.065223e+002
-4.838042e+000 9.788075e+000 -1.488658e+000 6.065202e+002
-4.837791e+000 9.788455e+000 -1.488667e+000 6.065181e+002
-4.837541e+000 9.788835e+000 -1.488675e+000 6.065161e+002
-4.837289e+000 9.789215e+000 -1.488684e+000 6.065140e+002
-4.837038e+000 9.789597e+000 -1.488693e+000 6.065118e+002
-4.836785e+000 9.789978e+000 -1.488702e+000 6.065098e+002
-4.836533e+000 9.790360e+000 -1.488711e+000 6.065077e+002
-4.836279e+000 9.790744e+000 -1.488720e+000 6.065056e+002
-4.836026e+000 9.791127e+000 -1.488730e+000 6.065035e+002
-4.835772e+000 9.791512e+000 -1.488739e+000 6.065013e+002
-4.835517e+000 9.791896e+000 -1.488749e+000 6.064992e+002
-4.835262e+000 9.792281e+000 -1.488758e+000 6.064971e+002
-4.835006e+000 9.792667e+000 -1.488768e+000 6.064949e+002
-4.834750e+000 9.793054e+000 -1.488778e+000 6.064928e+002
-4.834494e+000 9.793441e+000 -1.488788e+000 6.064906e+002
-4.834237e+000 9.793829e+000 -1.488798e+000 6.064885e+002
-4.833979e+000 9.794217e+000 -1.488808e+000 6.064863e+002
-4.833721e+000 9.794606e+000 -1.488818e+000 6.064841e+002
-4.833463e+000 9.794995e+000 -1.488828e+000 6.064819e+002
-4.833204e+000 9.795385e+000 -1.488839e+000 6.064797e+002
-4.832944e+000 9.795776e+000 -1.488849e+000 6.064775e+002
-4.832684e+000 9.796167e+000 -1.488860e+000 6.064753e+002
-4.832423e+000 9.796559e+000 -1.488870e+000 6.064731e+002
-4.832161e+000 9.796951e+000 -1.488881e+000 6.064708e+002
-4.831900e+000 9.797344e+000 -1.488892e+000 6.064686e+002
-4.831637e+000 9.797738e+000 -1.488903e+000 6.064664e+002
-4.831375e+000 9.798133e+000 -1.488914e+000 6.064642e+002
-4.831111e+000 9.798528e+000 -1.488925e+000 6.064619e+002
-4.830848e+000 9.798923e+000 -1.488936e+000 6.064596e+002
-4.830584e+000 9.799319e+000 -1.488948e+000 6.064573e+002
-4.830318e+000 9.799716e+000 -1.488959e+000 6.064551e+002
-4.830053e+000 9.800114e+000 -1.488971e+000 6.064528e+002
-4.829787e+000 9.800511e+000 -1.488982e+000 6.064504e+002
-4.829520e+000 9.800910e+000 -1.488994e+000 6.064482e+002
-4.829253e+000 9.801310e+000 -1.489006e+000 6.064459e+002
-4.828986e+000 9.801709e+000 -1.489018e+000 6.064435e+002
-4.828718e+000 9.802110e+000 -1.489030e+000 6.064413e+002
-4.828449e+000 9.802511e+000 -1.489043e+000 6.064389e+002
-4.828180e+000 9.802913e+000 -1.489055e+000 6.064365e+002
-4.827910e+000 9.803315e+000 -1.489068e+000 6.064342e+002
-4.827641e+000 9.803719e+000 -1.489080e+000 6.064318e+002
-4.827370e+000 9.804122e+000 -1.489093e+000 6.064295e+002
-4.827099e+000 9.804526e+000 -1.489106e+000 6.064271e+002
-4.826827e+000 9.804932e+000 -1.489118e+000 6.064247e+002
-4.826555e+000 9.805337e+000 -1.489131e+000 6.064223e+002
-4.826282e+000 9.805743e+000 -1.489144e+000 6.064200e+002
-4.826008e+000 9.806150e+000 -1.489158e+000 6.064175e+002
-4.825734e+000 9.806558e+000 -1.489171e+000 6.064152e+002
-4.825459e+000 9.806966e+000 -1.489184e+000 6.064127e+002
-4.825184e+000 9.807375e+000 -1.489198e+000 6.064103e+002
-4.824909e+000 9.807784e+000 -1.489212e+000 6.064078e+002
-4.824633e+000 9.808194e+000 -1.489226e+000 6.064054e+002
-4.824356e+000 9.808605e+000 -1.489239e+000 6.064029e+002
-4.824079e+000 9.809017e+000 -1.489254e+000 6.064005e+002
-4.823801e+000 9.809429e+000 -1.489268e+000 6.063980e+002
-4.823522e+000 9.809842e+000 -1.489282e+000 6.063954e+002
-4.823243e+000 9.810256e+000 -1.489296e+000 6.063930e+002
-4.822963e+000 9.810670e+000 -1.489311e+000 6.063905e+002
-4.822683e+000 9.811085e+000 -1.489325e+000 6.063880e+002
-4.822402e+000 9.811501e+000 -1.489340e+000 6.063855e+002
-4.822121e+000 9.811916e+000 -1.489355e+000 6.063830e+002
-4.821839e+000 9.812333e+000 -1.489370e+000 6.063804e+002
-4.821556e+000 9.812751e+000 -1.489385e+000 6.063779e+002
-4.821273e+000 9.813169e+000 -1.489400e+000 6.063753e+002
-4.820989e+000 9.813588e+000 -1.489415e+000 6.063727e+002
-4.820705e+000 9.814008e+000 -1.489431e+000 6.063702e+002
-4.820420e+000 9.814428e+000 -1.489446e+000 6.063676e+002
-4.820135e+000 9.814849e+000 -1.489462e+000 6.063650e+002
-4.819849e+000 9.815270e+000 -1.489477e+000 6.063624e+002
-4.819562e+000 9.815693e+000 -1.489493e+000 6.063598e+002
-4.819275e+000 9.816116e+000 -1.489509e+000 6.063572e+002
-4.818987e+000 9.816540e+000 -1.489525e+000 6.063546e+002
-4.818699e+000 9.816964e+000 -1.489542e+000 6.063519e+002
-4.818410e+000 9.817389e+000 -1.489558e+000 6.063492e+002
-4.818120e+000 9.817816e+000 -1.489575e+000 6.063466e+002
-4.817830e+000 9.818242e+000 -1.489592e+000 6.063439e+002
-4.817539e+000 9.818669e+000 -1.489608e+000 6.063412e+002
-4.817247e+000 9.819098e+000 -1.489625e+000 6.063386e+002
-4.816955e+000 9.819527e+000 -1.489643e+000 6.063358e+002
-4.816662e+000 9.819956e+000 -1.489660e+000 6.063331e+002
-4.816369e+000 9.820386e+000 -1.489677e+000 6.063304e+002
-4.816075e+000 9.820817e+000 -1.489695e+000 6.063277e+002
-4.815781e+000 9.821249e+000 -1.489713e+000 6.063250e+002
-4.815485e+000 9.821682e+000 -1.489731e+000 6.063222e+002
-4.815189e+000 9.822115e+000 -1.489749e+000 6.063195e+002
-4.814893e+000 9.822549e+000 -1.489767e+000 6.063167e+002
-4.814596e+000 9.822984e+000 -1.489785e+000 6.063139e+002
-4.814298e+000 9.823420e+000 -1.489803e+000 6.063111e+002
-4.813999e+000 9.823855e+000 -1.489822e+000 6.063083e+002
-4.813700e+000 9.824292e+000 -1.489840e+000 6.063055e+002
-4.813400e+000 9.824730e+000 -1.489859e+000 6.063027e+002
-4.813100e+000 9.825169e+000 -1.489878e+000 6.062999e+002
-4.812799e+000 9.825608e+000 -1.489897e+000 6.062971e+002
-4.812497e+000 9.826048e+000 -1.489916e+000 6.062942e+002
-4.812195e+000 9.826488e+000 -1.489935e+000 6.062913e+002
-4.811892e+000 9.826930e+000 -1.489955e+000 6.062885e+002
-4.811588e+000 9.827373e+000 -1.489974e+000 6.062856e+002
-4.811284e+000 9.827815e+000 -1.489994e+000 6.062827e+002
-4.810979e+000 9.828259e+000 -1.490014e+000 6.062797e+002
-4.810673e+000 9.828703e+000 -1.490034e+000 6.062769e+002
-4.810367e+000 9.829148e+000 -1.490054e+000 6.062739e+002
-4.810060e+000 9.829595e+000 -1.490075e+000 6.062709e+002
-4.809752e+000 9.830042e+000 -1.490095e+000 6.062680e+002
-4.809444e+000 9.830490e+000 -1.490116e+000 6.062651e+002
-4.809135e+000 9.830938e+000 -1.490137e+000 6.062621e+002
-4.808825e+000 9.831388e+000 -1.490157e+000 6.062591e+002
-4.808515e+000 9.831838e+000 -1.490179e+000 6.062561e+002
-4.808204e+000 9.832289e+000 -1.490200e+000 6.062531e+002
-4.807892e+000 9.832741e+000 -1.490221e+000 6.062501e+002
-4.807580e+000 9.833193e+000 -1.490243e+000 6.062471e+002
-4.807266e+000 9.833646e+000 -1.490264e+000 6.062440e+002
-4.806952e+000 9.834100e+000 -1.490286e+000 6.062410e+002
-4.806638e+000 9.834555e+000 -1.490308e+000 6.062379e+002
-4.806323e+000 9.835011e+000 -1.490330e+000 6.062348e+002
-4.806007e+000 9.835467e+000 -1.490353e+000 6.062318e+002
-4.805690e+000 9.835925e+000 -1.490375e+000 6.062286e+002
-4.805373e+000 9.836383e+000 -1.490398e+000 6.062255e+002
-4.805055e+000 9.836842e+000 -1.490421e+000 6.062224e+002
-4.804736e+000 9.837301e+000 -1.490444e+000 6.062193e+002
-4.804416e+000 9.837762e+000 -1.490467e+000 6.062161e+002
-4.804096e+000 9.838223e+000 -1.490490e+000 6.062130e+002
-4.803775e+000 9.838686e+000 -1.490514e+000 6.062098e+002
-4.803453e+000 9.839149e+000 -1.490537e+000 6.062066e+002
-4.803131e+000 9.839613e+000 -1.490561e+000 6.062034e+002
-4.802808e+000 9.840077e+000 -1.490585e+000 6.062002e+002
-4.802484e+000 9.840543e+000 -1.490610e+000 6.061970e+002
-4.802159e+000 9.841009e+000 -1.490634e+000 6.061937e+002
-4.801834e+000 9.841476e+000 -1.490659e+000 6.061905e+002
-4.801507e+000 9.841945e+000 -1.490683e+000 6.061873e+002
-4.801180e+000 9.842414e+000 -1.490708e+000 6.061839e+002
-4.800853e+000 9.842884e+000 -1.490733e+000 6.061807e+002
-4.800524e+000 9.843355e+000 -1.490759e+000 6.061773e+002
-4.800195e+000 9.843826e+000 -1.490784e+000 6.061740e+002
-4.799865e+000 9.844298e+000 -1.490809e+000 6.061707e+002
-4.799534e+000 9.844771e+000 -1.490835e+000 6.061674e+002
-4.799203e+000 9.845245e+000 -1.490861e+000 6.061640e+002
-4.798871e+000 9.845720e+000 -1.490887e+000 6.061606e+002
-4.798537e+000 9.846196e+000 -1.490913e+000 6.061573e+002
-4.798203e+000 9.846673e+000 -1.490940e+000 6.061538e+002
-4.797869e+000 9.847151e+000 -1.490966e+000 6.061505e+002
-4.797534e+000 9.847630e+000 -1.490993e+000 6.061470e+002
-4.797197e+000 9.848109e+000 -1.491020e+000 6.061436e+002
-4.796860e+000 9.848590e+000 -1.491047e+000 6.061401e+002
-4.796522e+000 9.849072e+000 -1.491074e+000 6.061366e+002
-4.796184e+000 9.849554e+000 -1.491102e+000 6.061332e+002
-4.795844e+000 9.850038e+000 -1.491130e+000 6.061297e+002
-4.795504e+000 9.850522e+000 -1.491157e+000 6.061261e+002
-4.795163e+000 9.851007e+000 -1.491186e+000 6.061226e+002
-4.794821e+000 9.851494e+000 -1.491214e+000 6.061191e+002
-4.794478e+000 9.851981e+000 -1.491243e+000 6.061155e+002
-4.794135e+000 9.852469e+000 -1.491271e+000 6.061119e+002
-4.793790e+000 9.852959e+000 -1.491300e+000 6.061083e+002
-4.793445e+000 9.853449e+000 -1.491329e+000 6.061047e+002
-4.793099e+000 9.853939e+000 -1.491359e+000 6.061011e+002
-4.792753e+000 9.854430e+000 -1.491388e+000 6.060975e+002
-4.792405e+000 9.854922e+000 -1.491418e+000 6.060939e+002
-4.792057e+000 9.855415e+000 -1.491448e+000 6.060901e+002
-4.791708e+000 9.855909e+000 -1.491478e+000 6.060865e+002
-4.791358e+000 9.856404e+000 -1.491508e+000 6.060828e+002
-4.791007e+000 9.856900e+000 -1.491539e+000 6.060791e+002
-4.790655e+000 9.857397e+000 -1.491570e+000 6.060754e+002
-4.790303e+000 9.857895e+000 -1.491601e+000 6.060717e+002
-4.789949e+000 9.858395e+000 -1.491632e+000 6.060679e+002
-4.789595e+000 9.858895e+000 -1.491663e+000 6.060641e+002
-4.789240e+000 9.859397e+000 -1.491695e+000 6.060604e+002
-4.788884e+000 9.859900e+000 -1.491727e+000 6.060566e+002
-4.788527e+000 9.860402e+000 -1.491759e+000 6.060527e+002
-4.788169e+000 9.860907e+000 -1.491791e+000 6.060489e+002
-4.787810e+000 9.861412e+000 -1.491824e+000 6.060450e+002
-4.787451e+000 9.861918e+000 -1.491856e+000 6.060412e+002
-4.787090e+000 9.862426e+000 -1.491889e+000 6.060373e+002
-4.786729e+000 9.862934e+000 -1.491922e+000 6.060334e+002
-4.786366e+000 9.863443e+000 -1.491956e+000 6.060295e+002
-4.786003e+000 9.863954e+000 -1.491989e+000 6.060255e+002
-4.785639e+000 9.864465e+000 -1.492023e+000 6.060215e+002
-4.785274e+000 9.864977e+000 -1.492057e+000 6.060176e+002
-4.784908e+000 9.865490e+000 -1.492091e+000 6.060136e+002
-4.784542e+000 9.866004e+000 -1.492125e+000 6.060096e+002
-4.784174e+000 9.866519e+000 -1.492160e+000 6.060056e+002
-4.783805e+000 9.867036e+000 -1.492195e+000 6.060016e+002
